"ID","SMILES","CNNscore","minimizedAffinity","IFP_scores"
"44503903","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.1270844787,-7.67452,0.3
"44503904","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@H](C)CO",0.0685714781,-9.21445,0.5
"44503905","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)C(=O)NC5=CC6=C(C=C5)OCO6)[C@H](C)CO",0.4477754831,-8.13775,0.555556
"44503906","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)S(=O)(=O)C)[C@H](C)CO",0.828550756,-6.98535,0.714286
"44503907","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)C(=O)NC5=C(ON=C5C)C)[C@H](C)CO",0.0344075523,-8.33697,0.272727
"44503908","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CN3C=NN=N3)O[C@H]1CN(C)S(=O)(=O)C)[C@H](C)CO",0.0671881363,-9.04496,0.25
"44503909","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@@H](C)CO",0.4422757626,-8.90122,0.444444
"44503910","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3CCCCC3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@@H](C)CO",0.2946270704,-11.01016,0.666667
"44503911","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)C(=O)NC3=CC=C(C=C3)F)[C@@H](C)CO",0.3244103789,-8.74569,0.75
"44503912","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCN3CCOCC3)O[C@@H]1CN(C)C(=O)NC4CCCCC4)[C@@H](C)CO",0.1510546654,-9.7539,0.4
"44503913","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@@H](C)CO",0.0727038458,-10.33285,0.375
"44503914","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CC3=CN(C4=CC=CC=C43)C)O[C@@H]1CN(C)C(=O)NC5=CC=C(C=C5)C(F)(F)F)[C@@H](C)CO",0.3905642033,-9.90917,0.777778
"44503915","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.5673220158,-9.38847,0.75
"44503916","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@@H](C)CO",0.2933839858,-8.36858,0.4
"44503917","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@@H]1CN(C)C(=O)NC5=CC=C(C=C5)F)[C@@H](C)CO",0.6003050208,-7.45991,0.375
"44503918","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.2219789773,-7.12172,0.272727
"44503919","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)Cl)[C@@H](C)CO",0.5819126368,-9.64755,0.875
"44503920","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3CCCCC3)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.1704690307,-9.51909,0.428571
"44503921","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)N(C)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)F)[C@@H](C)CO",0.0403095149,-7.30549,0.222222
"44503922","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.8007982969,-10.65448,0.625
"44503923","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)S(=O)(=O)C4=C(ON=C4C)C)[C@H](C)CO",0.0640595108,-8.97512,0.363636
"44503924","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.5892823935,-9.68079,0.75
"44503925","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3=CC=NC=C3)O[C@@H]1CN(C)C)[C@H](C)CO",0.0972608626,-9.67291,0.444444
"44503926","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CN(C)S(=O)(=O)C4=C(ON=C4C)C)[C@H](C)CO",0.1895553321,-7.70274,0.428571
"44503927","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)C)[C@H](C)CO",0.5008247495,-9.00114,0.875
"44503928","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@@H]1CN(C)CC4CC4)[C@H](C)CO",0.4923496842,-9.38438,0.666667
"44503929","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCN3CCOCC3)O[C@@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@H](C)CO",0.1732282192,-8.8717,0.5
"44503930","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)CC4CCCCC4)[C@H](C)CO",0.2751315832,-8.75211,0.625
"44503931","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)N(C)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)C)[C@H](C)CO",0.09277796,-9.33548,0.666667
"44503932","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@@H]1CN(C)S(=O)(=O)C)[C@H](C)CO",0.7638476491,-10.10496,0.75
"44503933","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@@H]1CNC)[C@H](C)CO",0.5254923105,-8.65989,0.75
"44503934","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@H](C)CO",0.0854657143,-9.01274,0.666667
"44503935","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CC3)O[C@@H]1CN(C)C(=O)NC4CCCCC4)[C@H](C)CO",0.5287428498,-10.11519,0.625
"44503936","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CC3)O[C@@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@H](C)CO",0.5407368541,-9.66232,0.555556
"44503937","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.8555755019,-8.79147,0.75
"44503938","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@@H]1CN(C)C(=O)NC4CCCCC4)[C@H](C)CO",0.5738248229,-9.55699,0.666667
"44503939","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@@H]1CNC)[C@H](C)CO",0.6651132107,-8.89699,0.75
"44503940","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@@H]1CN(C)CC4CCCCC4)[C@H](C)CO",0.4323144555,-9.35858,0.625
"44503941","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.2207959592,-8.80025,0.272727
"44503942","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CN3C=NN=N3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.5248315334,-9.17708,0.714286
"44503943","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=CC=C4)[C@H](C)CO",0.3436667323,-10.04545,0.625
"44503944","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)N(C)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)Cl)[C@H](C)CO",0.3924662173,-9.26704,0.857143
"44503945","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)C(=O)NC3=CC=CC=C3)[C@H](C)CO",0.3766798377,-7.9816,0.4
"44503946","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)Cl)[C@H](C)CO",0.5585023761,-9.71722,0.75
"44503947","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CN3C=NN=N3)O[C@@H]1CN(C)C(=O)NC(C)C)[C@H](C)CO",0.298168391,-10.86483,0.857143
"44503948","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCN3CCOCC3)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@H](C)CO",0.2004851252,-10.09466,0.571429
"44503949","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCN3CCOCC3)O[C@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@@H](C)CO",0.8105096817,-7.8046,0.875
"44503950","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)CC5=CC=C(C=C5)OC6=CC=CC=C6)[C@@H](C)CO",0.158303678,-8.86377,0.75
"44503951","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@@H](C)CO",0.6136860251,-10.39366,0.666667
"44503952","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)F)[C@@H](C)CO",0.0589048937,-8.74575,0.222222
"44503953","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@@H](C)CO",0.2599569559,-8.55302,0.777778
"44503954","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.0199937019,-7.5127,0.363636
"44503955","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@@H](C)CO",0.565918982,-10.20409,0.444444
"44503956","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CC3)O[C@H]1CN(C)C(=O)NC4CCCCC4)[C@@H](C)CO",0.179708913,-8.16433,0.3
"44503957","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.2107570767,-9.34755,0.5
"44503958","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.3774472773,-9.39582,0.571429
"44503959","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@@H](C)CO",0.2671545744,-9.59874,0.555556
"44202797","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCC(F)(F)F)O[C@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)F)[C@@H](C)CO",0.2013302445,-9.59307,0.666667
"44503960","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@@H](C)CO",0.0584259331,-7.62382,0.230769
"44503961","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC4CCCCC4)[C@@H](C)CO",0.6010594964,-10.8357,0.666667
"44503962","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.2569923401,-10.79768,0.6
"44503963","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.2135854214,-8.69821,0
"44503964","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@@H](C)CO",0.1875132322,-8.69997,0.333333
"44503965","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.5673236847,-9.43003,0.444444
"44503966","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@@H](C)CO",0.8290367723,-9.54335,0.375
"44503967","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CC3=CC=CC=C3)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@@H](C)CO",0.7795131207,-9.06948,0.625
"44503968","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.6726757288,-8.2983,0.714286
"44503969","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)OC)[C@@H](C)CO",0.6250411272,-9.87322,0.5
"44503970","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CS3)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)OC)[C@@H](C)CO",0.0743960589,-9.66969,0.444444
"44503971","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@@H](C)CO",0.5148355365,-10.40804,0.555556
"44503972","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CS3)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.0819184855,-9.58631,0.5
"44503973","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.1283212751,-7.32934,0.5
"44503974","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@@H](C)CO",0.1404988915,-9.14861,0.444444
"44503975","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)CC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.9292679429,-9.41108,0.75
"44503976","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@@H](C)CO",0.3613899648,-7.14664,0
"44503977","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@@H](C)CO",0.4679805636,-10.14474,0.6
"44503978","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)OC)[C@@H](C)CO",0.0662822574,-7.22957,0.333333
"44503979","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3CCCCC3)O[C@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.1379173696,-8.65824,0.333333
"44503980","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@@H](C)CO",0.7508486509,-9.61519,0.75
"44503981","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.8586334586,-11.09932,0.444444
"44503982","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.0367729627,-7.88148,0.125
"44503983","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@@H](C)CO",0.040011853,-8.03959,0.181818
"44503984","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)S(=O)(=O)C5=CC=CS5)[C@@H](C)CO",0.2169952989,-9.50106,0.5
"44503985","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C)O[C@H]1CN(C)CC3=CC=C(C=C3)C(=O)O)[C@H](C)CO",0.2246004343,-8.54336,0.555556
"44503986","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@H](C)CO",0.8991706967,-9.30988,0.875
"44503987","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C)O[C@H]1CN(C)CC3=CC(=C(C=C3)Cl)Cl)[C@H](C)CO",0.1565571427,-8.03091,0.375
"44503988","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3CCCCC3)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.4269676208,-9.77395,0.5
"44503989","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@H](C)CO",0.5896099806,-9.80472,0.714286
"44503990","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)CC5=CC=NC=C5)[C@H](C)CO",0.3082399666,-8.36704,0.714286
"44503991","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@H](C)CO",0.4378620386,-10.17304,0.875
"44503992","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@H](C)CO",0.8275083899,-8.54944,0.75
"44503993","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C)O[C@H]1CN(C)C(=O)NC3=C(ON=C3C)C)[C@H](C)CO",0.7675942183,-7.20511,0.857143
"44503994","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@H](C)CO",0.3415902257,-9.85405,0.6
"44503995","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@H](C)CO",0.9257102609,-10.11945,0.571429
"44503996","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@H](C)CO",0.058954183,-8.92208,0.444444
"44503997","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.5734096766,-8.24567,0.75
"44503998","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.7050229311,-9.95345,0.777778
"44503999","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@H]1CN(C)S(=O)(=O)C)[C@H](C)CO",0.0443914011,-9.66056,0.6
"44504000","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CCC(F)(F)F)O[C@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)Cl)[C@H](C)CO",0.5864112377,-7.8621,0.714286
"44504001","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C)O[C@H]1CN(C)C(=O)NC3=CC=C(C=C3)F)[C@H](C)CO",0.4154433906,-8.70099,0.714286
"44504002","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)N(C)C)O[C@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)OC)[C@H](C)CO",0.0176924877,-8.65756,0.375
"44504003","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@H](C)CO",0.0978253931,-8.73186,0.375
"44504004","C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@H]1CN(C)S(=O)(=O)C)[C@H](C)CO",0.5661020875,-8.90306,0.571429
"44504005","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)C)[C@@H](C)CO",0.6021024585,-11.31339,0.75
"44504006","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@@H]1CNC)[C@@H](C)CO",0.0883877426,-7.19734,0.375
"44504007","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)N(C)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.4780900776,-9.72547,0.666667
"44504008","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.8632149696,-9.43061,0.75
"44504009","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CN3C=NN=N3)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.2169758081,-10.32137,0.625
"44504010","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3CCCCC3)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.3820102513,-9.46785,0.5
"44246682","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@@H](C)CO",0.8202143312,-9.46183,0.666667
"44504011","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.312120378,-9.32998,0.5
"44504012","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.4395647347,-9.52704,0.555556
"44504013","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CC3=CC=CC=C3)O[C@@H]1CN(C)C(=O)NC(C)C)[C@@H](C)CO",0.3648190796,-8.7507,0.5
"44504014","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CC3)O[C@@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.4259112477,-10.07198,0.545455
"44504015","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)C3CCCCC3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@@H](C)CO",0.9728073478,-11.02074,0.857143
"44504016","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.0911681429,-9.27302,0.5
"44504017","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@@H](C)CO",0.5230484605,-9.36415,0
"44504018","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@@H]1CN(C)S(=O)(=O)C)[C@@H](C)CO",0.1797182709,-10.65994,0
"44504019","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NC(=O)CN3C=NN=N3)O[C@@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@@H](C)CO",0.2925042212,-7.84131,0.625
"44504020","C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@@H]1CN(C)CC4=CC=C(C=C4)C(F)(F)F)[C@@H](C)CO",0.3597724438,-8.77377,0.625
"44504021","C[C@@H]1CCCCO[C@@H]([C@H](CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)C3CCCCC3)[C@H](C)CO)C)CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F",0.974905014,-9.51184,0.75
